16580,2267,684,64,46,72,3230,378,36
26748,3468,1097,99,124,168,3570,600,91
27951,3866,1150,103,129,76,3261,804,320
28820,4036,1119,91,96,154,3148,1052,148
28099,5044,883,100,86,181,2580,813,252
24657,4186,749,109,71,168,2618,587,245
27843,4051,877,156,131,327,3961,835,256
33731,4158,1230,178,283,186,3818,781,120
45469,3864,1387,176,662,223,4111,827,219
41146,3538,1586,92,465,261,4503,537,241
42057,3308,1711,107,338,173,3946,484,110
40749,3696,1321,106,191,283,3333,753,193
35339,3089,1194,182,139,96,3694,498,290
34385,2937,1089,144,111,166,3676,442,190
29738,2830,703,94,110,172,4076,317,138
23994,4847,675,58,66,107,2527,291,100
16716,7355,355,126,73,84,1357,212,92
11819,1011,348,110,38,85,1617,211,58
9104,798,279,70,56,35,771,100,48
5096,382,107,28,35,16,448,81,28
10515,627,254,34,20,14,1013,101,35
8235,774,326,86,22,36,934,118,31
12902,1243,342,147,38,58,1140,212,54
15739,1178,389,156,49,104,1432,389,198
12907,1305,393,64,25,113,1385,206,65
20518,1883,547,110,36,124,2330,373,83
12228,1092,436,57,32,42,1338,161,57
21705,1979,793,81,76,96,1989,314,74
21900,2105,639,103,74,104,1849,438,42
23227,2203,577,96,101,114,1806,319,71
21338,3079,494,93,30,89,1640,288,42
20061,2462,585,154,94,84,1471,326,89
19288,2982,621,79,61,128,1725,234,54
19153,2828,575,66,110,118,1650,304,66
18589,2234,686,94,177,114,1320,520,99
17299,2244,655,115,113,96,1278,212,72
17504,2150,716,97,54,142,1152,230,77
15781,2173,609,62,62,113,1253,186,59
13864,1828,516,39,66,213,1125,261,64
6725,968,273,37,28,52,522,128,26
11244,1374,401,66,20,111,846,136,62
7119,941,296,60,12,62,576,92,42
5990,731,221,26,12,58,889,68,26
5190,584,744,16,18,31,371,34,48
4792,872,230,22,36,24,459,72,23
5758,1393,315,24,10,27,470,48,16
9447,1385,336,55,8,34,5171,53,51
11610,1456,514,22,24,84,4236,126,50
14216,1844,733,54,34,96,4796,228,75
9490,1052,419,22,24,58,2430,94,47
9023,1155,578,67,30,92,2164,141,53
16762,2108,838,81,29,78,3247,236,58
15588,2347,776,102,50,123,3079,267,83
15719,2270,725,108,54,58,2674,254,107
17928,13958,800,74,64,98,1900,437,125
18200,2953,978,78,74,150,1878,935,89
20695,2929,1269,60,50,123,1668,914,41
19561,2660,1332,56,81,168,2029,1022,76
16523,3032,992,43,32,134,1561,756,227
14066,2855,1004,51,37,72,1788,1011,118
1929,327,110,12,0,2,272,94,20
14721,2298,1266,154,96,60,1644,453,94
14646,1819,1119,68,78,68,1536,455,82
11220,1639,694,53,58,52,1102,358,104
9396,1250,511,48,20,46,1034,332,47
7592,916,385,55,26,37,770,349,64
4918,684,216,20,6,30,525,197,32
4022,572,158,23,16,12,513,74,27
3791,430,155,16,10,16,588,124,18
4001,808,141,15,28,22,638,69,26
5616,1381,353,22,32,22,854,131,32
9703,1768,575,20,40,37,1127,219,66
17457,2256,904,63,65,104,1533,678,57
19683,2255,1056,44,95,100,1928,621,68
20528,2231,930,116,66,97,2313,741,66
20837,2180,920,43,76,86,1824,1439,130
20138,2049,1163,67,44,290,1643,511,59
21162,1936,1027,30,128,182,2048,475,58
20857,2217,908,44,225,107,1639,575,70
18672,2326,1055,70,136,90,1439,464,91
16668,1902,818,38,136,78,1183,396,80
18320,1893,904,40,112,73,1298,509,56
16797,1654,963,79,42,109,1213,430,114
16479,1655,922,71,116,64,1577,346,40
9375,863,426,56,30,74,809,354,40
14783,1637,955,82,62,74,1081,454,60
5332,632,300,16,20,52,378,165,32
11442,1249,526,40,20,223,981,348,41
8592,1015,487,32,46,296,705,216,19
5699,913,267,28,12,122,487,128,14
6571,763,214,22,12,101,582,121,12
4279,701,145,23,25,80,631,100,8
4002,761,103,8,8,80,456,86,10
7256,1171,255,63,74,88,746,177,16
8906,1034,489,110,49,158,862,267,64
14861,1241,596,74,210,149,1392,353,56
13846,2008,856,56,170,166,990,386,65
16317,1593,1186,58,160,176,1087,809,43
16068,1732,1080,50,156,180,1363,633,72
18679,2170,1292,56,298,156,1876,631,50
18089,2235,1317,40,121,160,1714,744,47
17753,1929,1086,34,92,177,1311,691,54
17969,2398,975,49,56,162,1579,901,95
18117,2288,970,55,85,604,1301,627,72
15619,1828,929,62,171,475,1060,651,50
18818,2255,1153,56,108,328,1446,591,196
20134,2666,955,78,78,279,1517,636,225
22037,2698,1322,87,84,222,1513,472,168
20313,2720,1183,37,106,175,1466,495,208
22965,2525,1239,58,130,365,1423,610,170
16502,2223,777,65,79,228,875,390,120
13127,1600,895,108,57,106,764,283,88
10285,1080,400,90,50,81,656,241,65
7365,792,294,38,16,44,569,110,54
5441,574,254,45,24,37,548,101,40
4907,434,132,24,12,30,606,118,28
5566,388,169,24,12,27,510,208,34
